TenantId,TimeGenerated [UTC],IncidentName,Title,Description,Severity,Status,Classification,ClassificationComment,ClassificationReason,Owner,ProviderName,ProviderIncidentId,FirstActivityTime [UTC],LastActivityTime [UTC],FirstModifiedTime [UTC],LastModifiedTime [UTC],CreatedTime [UTC],ClosedTime [UTC],IncidentNumber,RelatedAnalyticRuleIds,AlertIds,BookmarkIds,Comments,Tasks,Labels,IncidentUrl,AdditionalData,ModifiedBy,SourceSystem,Type
588425b3-eff6-47d3-9f65-19df6af4d76a,"19/02/2026, 08:11:45.310",394a33be-306c-4f09-a97f-4b3da1abe8bf,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for email with subject (RE: DTA Form 3E),,Informational,Closed,Undetermined,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,324756,"19/02/2026, 08:04:00.000","19/02/2026, 08:05:00.000",,"19/02/2026, 08:11:45.310","19/02/2026, 08:07:18.463","19/02/2026, 08:10:52.610",62083,[],"[""de749333-5b03-7d54-1e78-f725dab66ff7""]",[],[],[],"[{""labelName"":""Redirected"",""labelType"":""AutoAssigned""}]",https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/394a33be-306c-4f09-a97f-4b3da1abe8bf,"{""alertsCount"":1,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[""Microsoft Data Loss Prevention""],""tactics"":[""Exfiltration""],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/324756/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",Automation rule - Supress DLP Policy Incidents,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"19/02/2026, 08:49:18.737",394a33be-306c-4f09-a97f-4b3da1abe8bf,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for email with subject (RE: DTA Form 3E),,Informational,Closed,Undetermined,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,324756,"19/02/2026, 08:07:18.463","19/02/2026, 08:07:18.463","19/02/2026, 08:49:15.634","19/02/2026, 08:49:18.737","19/02/2026, 08:07:18.463","19/02/2026, 08:10:52.610",62083,[],[],[],"[{""message"":""example-client XDR conducted an analysis and determined that the incident was a false positive. No further action is required. - The alert logic rightfully exhibited some suspicious characteristics or matched certain indicators of a potential threat, but the activity was anticipated or known to be part of normal or authorised operations within the system or network.  - Ticket ID: 601967"",""createdTimeUtc"":""2026-02-19T08:49:14.8577137Z"",""lastModifiedTimeUtc"":""2026-02-19T08:49:14.8577137Z"",""author"":{""objectId"":""6fd1fcf8-dfb0-4b73-b061-4274dfe76d2f"",""email"":null,""name"":""Comment created from external application - Cybersecurity_Sentinel"",""userPrincipalName"":null}}]",[],"[{""labelName"":""Redirected"",""labelType"":""AutoAssigned""}]",https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/394a33be-306c-4f09-a97f-4b3da1abe8bf,"{""alertsCount"":0,""bookmarksCount"":0,""commentsCount"":1,""alertProductNames"":[],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/324756/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",External application - Cybersecurity_Sentinel,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"19/02/2026, 08:49:05.395",3ca7b83c-f378-42e7-977e-cb9f67bafcc3,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for email with subject (RE: DTA Form 3E) involving one user,,Informational,Closed,BenignPositive,"The alert logic rightfully exhibited some suspicious characteristics or matched certain indicators of a potential threat, but the activity was anticipated or known to be part of normal or authorised operations within the system or network.  - Ticket ID: 601967",SuspiciousButExpected,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,324755,"19/02/2026, 08:03:00.000","19/02/2026, 08:05:00.000","19/02/2026, 08:48:52.870","19/02/2026, 08:49:05.395","19/02/2026, 08:07:17.940","19/02/2026, 08:49:02.099",62084,[],"[""cfe141da-5a10-47d9-9276-3412754e9907"",""de749333-5b03-7d54-1e78-f725dab66ff7""]",[],"[{""message"":""example-client XDR conducted an analysis and determined that the incident was a false positive. No further action is required. - The alert logic rightfully exhibited some suspicious characteristics or matched certain indicators of a potential threat, but the activity was anticipated or known to be part of normal or authorised operations within the system or network.  - Ticket ID: 601967"",""createdTimeUtc"":""2026-02-19T08:48:51.9111695Z"",""lastModifiedTimeUtc"":""2026-02-19T08:48:51.9111695Z"",""author"":{""objectId"":""6fd1fcf8-dfb0-4b73-b061-4274dfe76d2f"",""email"":null,""name"":""Comment created from external application - Cybersecurity_Sentinel"",""userPrincipalName"":null}}]",[],[],https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/3ca7b83c-f378-42e7-977e-cb9f67bafcc3,"{""alertsCount"":2,""bookmarksCount"":0,""commentsCount"":1,""alertProductNames"":[""Microsoft Data Loss Prevention""],""tactics"":[""Exfiltration""],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/324755/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",External application - Cybersecurity_Sentinel,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"19/02/2026, 08:49:28.768",394a33be-306c-4f09-a97f-4b3da1abe8bf,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for email with subject (RE: DTA Form 3E),,Informational,Closed,BenignPositive,"The alert logic rightfully exhibited some suspicious characteristics or matched certain indicators of a potential threat, but the activity was anticipated or known to be part of normal or authorised operations within the system or network.  - Ticket ID: 601967",SuspiciousButExpected,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,324756,"19/02/2026, 08:07:18.463","19/02/2026, 08:07:18.463","19/02/2026, 08:49:15.634","19/02/2026, 08:49:28.768","19/02/2026, 08:07:18.463","19/02/2026, 08:10:52.610",62083,[],[],[],"[{""message"":""example-client XDR conducted an analysis and determined that the incident was a false positive. No further action is required. - The alert logic rightfully exhibited some suspicious characteristics or matched certain indicators of a potential threat, but the activity was anticipated or known to be part of normal or authorised operations within the system or network.  - Ticket ID: 601967"",""createdTimeUtc"":""2026-02-19T08:49:14.8577137Z"",""lastModifiedTimeUtc"":""2026-02-19T08:49:14.8577137Z"",""author"":{""objectId"":""6fd1fcf8-dfb0-4b73-b061-4274dfe76d2f"",""email"":null,""name"":""Comment created from external application - Cybersecurity_Sentinel"",""userPrincipalName"":null}}]",[],"[{""labelName"":""Redirected"",""labelType"":""AutoAssigned""}]",https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/394a33be-306c-4f09-a97f-4b3da1abe8bf,"{""alertsCount"":0,""bookmarksCount"":0,""commentsCount"":1,""alertProductNames"":[],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/324756/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",External application - Cybersecurity_Sentinel,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"19/02/2026, 08:52:51.092",394a33be-306c-4f09-a97f-4b3da1abe8bf,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for email with subject (RE: DTA Form 3E),,Informational,Closed,BenignPositive,"The alert logic rightfully exhibited some suspicious characteristics or matched certain indicators of a potential threat, but the activity was anticipated or known to be part of normal or authorised operations within the system or network.  - Ticket ID: 601967",SuspiciousButExpected,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,324756,"19/02/2026, 08:07:18.463","19/02/2026, 08:07:18.463","19/02/2026, 08:49:15.634","19/02/2026, 08:52:51.092","19/02/2026, 08:07:18.463","19/02/2026, 08:10:52.610",62083,[],[],[],"[{""message"":""example-client XDR conducted an analysis and determined that the incident was a false positive. No further action is required. - The alert logic rightfully exhibited some suspicious characteristics or matched certain indicators of a potential threat, but the activity was anticipated or known to be part of normal or authorised operations within the system or network.  - Ticket ID: 601967"",""createdTimeUtc"":""2026-02-19T08:49:14.8577137Z"",""lastModifiedTimeUtc"":""2026-02-19T08:49:14.8577137Z"",""author"":{""objectId"":""6fd1fcf8-dfb0-4b73-b061-4274dfe76d2f"",""email"":null,""name"":""Comment created from external application - Cybersecurity_Sentinel"",""userPrincipalName"":null}}]",[],"[{""labelName"":""Redirected"",""labelType"":""AutoAssigned""}]",https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/394a33be-306c-4f09-a97f-4b3da1abe8bf,"{""alertsCount"":0,""bookmarksCount"":0,""commentsCount"":1,""alertProductNames"":[],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/324756/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",External application - Cybersecurity_Sentinel,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"19/02/2026, 08:49:26.700",394a33be-306c-4f09-a97f-4b3da1abe8bf,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for email with subject (RE: DTA Form 3E),,Informational,Closed,BenignPositive,"The alert logic rightfully exhibited some suspicious characteristics or matched certain indicators of a potential threat, but the activity was anticipated or known to be part of normal or authorised operations within the system or network.  - Ticket ID: 601967",SuspiciousButExpected,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,324756,"19/02/2026, 08:07:18.463","19/02/2026, 08:07:18.463","19/02/2026, 08:49:15.634","19/02/2026, 08:49:26.700","19/02/2026, 08:07:18.463","19/02/2026, 08:10:52.610",62083,[],[],[],"[{""message"":""example-client XDR conducted an analysis and determined that the incident was a false positive. No further action is required. - The alert logic rightfully exhibited some suspicious characteristics or matched certain indicators of a potential threat, but the activity was anticipated or known to be part of normal or authorised operations within the system or network.  - Ticket ID: 601967"",""createdTimeUtc"":""2026-02-19T08:49:14.8577137Z"",""lastModifiedTimeUtc"":""2026-02-19T08:49:14.8577137Z"",""author"":{""objectId"":""6fd1fcf8-dfb0-4b73-b061-4274dfe76d2f"",""email"":null,""name"":""Comment created from external application - Cybersecurity_Sentinel"",""userPrincipalName"":null}}]",[],"[{""labelName"":""Redirected"",""labelType"":""AutoAssigned""}]",https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/394a33be-306c-4f09-a97f-4b3da1abe8bf,"{""alertsCount"":0,""bookmarksCount"":0,""commentsCount"":1,""alertProductNames"":[],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/324756/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",External application - Cybersecurity_Sentinel,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"19/02/2026, 08:11:37.220",394a33be-306c-4f09-a97f-4b3da1abe8bf,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for email with subject (RE: DTA Form 3E),,Informational,Closed,Undetermined,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,324756,"19/02/2026, 08:07:18.463","19/02/2026, 08:07:18.463",,"19/02/2026, 08:11:37.220","19/02/2026, 08:07:18.463","19/02/2026, 08:10:52.610",62083,[],[],[],[],[],"[{""labelName"":""Redirected"",""labelType"":""AutoAssigned""}]",https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/394a33be-306c-4f09-a97f-4b3da1abe8bf,"{""alertsCount"":0,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/324756/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",Microsoft XDR,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"19/02/2026, 10:34:52.769",48119a1f-1092-422f-8b12-1ded9d9eda05,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for email with subject (RE: AZITO - CPS1719 : Training session),Duplicate,Informational,Closed,FalsePositive,,IncorrectAlertLogic,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,324765,"19/02/2026, 10:08:00.000","19/02/2026, 10:09:00.000","19/02/2026, 10:29:22.333","19/02/2026, 10:34:52.769","19/02/2026, 10:13:33.806","19/02/2026, 10:29:31.484",62093,[],"[""ccb38dad-0c94-c788-1aa9-89668c494567""]",[],"[{""message"":""example-client MDR conducted an analysis and determined that the incident was a false positive. No further action is required"",""createdTimeUtc"":""2026-02-19T10:29:21.2894673Z"",""lastModifiedTimeUtc"":""2026-02-19T10:29:21.2894673Z"",""author"":{""objectId"":""6fd1fcf8-dfb0-4b73-b061-4274dfe76d2f"",""email"":null,""name"":""Comment created from external application - Cybersecurity_Sentinel"",""userPrincipalName"":null}}]",[],[],https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/48119a1f-1092-422f-8b12-1ded9d9eda05,"{""alertsCount"":1,""bookmarksCount"":0,""commentsCount"":1,""alertProductNames"":[""Microsoft Data Loss Prevention""],""tactics"":[""Exfiltration""],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/324765/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",External application - Cybersecurity_Sentinel,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"19/02/2026, 13:43:16.810",fb724394-00a9-4196-8ef7-94a95a576047,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for document (CoR39_60001650761.pdf) in OneDrive,,Informational,Closed,BenignPositive,"The alert logic rightfully exhibited some suspicious characteristics or matched certain indicators of a potential threat, but the activity was anticipated or known to be part of normal or authorised operations within the system or network.  - Ticket ID: 602111",SuspiciousButExpected,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,324773,"19/02/2026, 12:29:00.000","19/02/2026, 12:30:00.000","19/02/2026, 13:43:07.459","19/02/2026, 13:43:16.810","19/02/2026, 12:32:14.190","19/02/2026, 13:43:15.843",62100,[],"[""4af305b0-0f31-e89c-2c83-88391ae7e050""]",[],"[{""message"":""example-client XDR conducted an analysis and determined that the incident was a false positive. No further action is required. - The alert logic rightfully exhibited some suspicious characteristics or matched certain indicators of a potential threat, but the activity was anticipated or known to be part of normal or authorised operations within the system or network.  - Ticket ID: 602111"",""createdTimeUtc"":""2026-02-19T13:43:06.4513069Z"",""lastModifiedTimeUtc"":""2026-02-19T13:43:06.4513069Z"",""author"":{""objectId"":""6fd1fcf8-dfb0-4b73-b061-4274dfe76d2f"",""email"":null,""name"":""Comment created from external application - Cybersecurity_Sentinel"",""userPrincipalName"":null}}]",[],[],https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/fb724394-00a9-4196-8ef7-94a95a576047,"{""alertsCount"":1,""bookmarksCount"":0,""commentsCount"":1,""alertProductNames"":[""Microsoft Data Loss Prevention""],""tactics"":[""Exfiltration""],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/324773/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",External application - Cybersecurity_Sentinel,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"19/02/2026, 07:48:55.520",1a5d8950-583f-45c1-9c51-12198043fb3f,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for email with subject (RE: DTA Form 3E) involving one user,,Informational,Closed,BenignPositive,"The alert logic rightfully exhibited some suspicious characteristics or matched certain indicators of a potential threat, but the activity was anticipated or known to be part of normal or authorised operations within the system or network.  - Ticket ID: 601860",SuspiciousButExpected,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,324753,"19/02/2026, 06:50:00.000","19/02/2026, 06:51:00.000","19/02/2026, 07:48:42.774","19/02/2026, 07:48:55.520","19/02/2026, 06:53:48.826","19/02/2026, 07:48:52.338",62081,[],"[""a70464d0-8eb9-6b29-8551-fca94c6c8e62""]",[],"[{""message"":""example-client XDR conducted an analysis and determined that the incident was a false positive. No further action is required. - The alert logic rightfully exhibited some suspicious characteristics or matched certain indicators of a potential threat, but the activity was anticipated or known to be part of normal or authorised operations within the system or network.  - Ticket ID: 601860"",""createdTimeUtc"":""2026-02-19T07:48:41.5694947Z"",""lastModifiedTimeUtc"":""2026-02-19T07:48:41.5694947Z"",""author"":{""objectId"":""6fd1fcf8-dfb0-4b73-b061-4274dfe76d2f"",""email"":null,""name"":""Comment created from external application - Cybersecurity_Sentinel"",""userPrincipalName"":null}}]",[],[],https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/1a5d8950-583f-45c1-9c51-12198043fb3f,"{""alertsCount"":1,""bookmarksCount"":0,""commentsCount"":1,""alertProductNames"":[""Microsoft Data Loss Prevention""],""tactics"":[""Exfiltration""],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/324753/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",External application - Cybersecurity_Sentinel,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"19/02/2026, 08:13:48.851",394a33be-306c-4f09-a97f-4b3da1abe8bf,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for email with subject (RE: DTA Form 3E),,Informational,Closed,Undetermined,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,324756,"19/02/2026, 08:07:18.463","19/02/2026, 08:07:18.463",,"19/02/2026, 08:13:48.851","19/02/2026, 08:07:18.463","19/02/2026, 08:10:52.610",62083,[],[],[],[],[],"[{""labelName"":""Redirected"",""labelType"":""AutoAssigned""}]",https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/394a33be-306c-4f09-a97f-4b3da1abe8bf,"{""alertsCount"":0,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/324756/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",Microsoft XDR,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"19/02/2026, 08:55:51.049",3ca7b83c-f378-42e7-977e-cb9f67bafcc3,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for email with subject (RE: DTA Form 3E) involving one user,,Informational,Closed,BenignPositive,"The alert logic rightfully exhibited some suspicious characteristics or matched certain indicators of a potential threat, but the activity was anticipated or known to be part of normal or authorised operations within the system or network.  - Ticket ID: 601967",SuspiciousButExpected,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,324755,"19/02/2026, 08:03:00.000","19/02/2026, 08:05:00.000","19/02/2026, 08:48:52.870","19/02/2026, 08:55:51.049","19/02/2026, 08:07:17.940","19/02/2026, 08:49:02.099",62084,[],"[""cfe141da-5a10-47d9-9276-3412754e9907"",""de749333-5b03-7d54-1e78-f725dab66ff7""]",[],"[{""message"":""example-client XDR conducted an analysis and determined that the incident was a false positive. No further action is required. - The alert logic rightfully exhibited some suspicious characteristics or matched certain indicators of a potential threat, but the activity was anticipated or known to be part of normal or authorised operations within the system or network.  - Ticket ID: 601967"",""createdTimeUtc"":""2026-02-19T08:48:51.9111695Z"",""lastModifiedTimeUtc"":""2026-02-19T08:48:51.9111695Z"",""author"":{""objectId"":""6fd1fcf8-dfb0-4b73-b061-4274dfe76d2f"",""email"":null,""name"":""Comment created from external application - Cybersecurity_Sentinel"",""userPrincipalName"":null}}]",[],[],https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/3ca7b83c-f378-42e7-977e-cb9f67bafcc3,"{""alertsCount"":2,""bookmarksCount"":0,""commentsCount"":1,""alertProductNames"":[""Microsoft Data Loss Prevention""],""tactics"":[""Exfiltration""],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/324755/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",External application - Cybersecurity_Sentinel,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"19/02/2026, 09:48:07.422",1a95a34b-467f-478d-a2e0-e722bb6a95d9,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for document (90002025Globeleq.pdf) in OneDrive,Duplicate,Informational,Closed,FalsePositive,,IncorrectAlertLogic,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,324760,"19/02/2026, 09:35:00.000","19/02/2026, 09:36:00.000","19/02/2026, 09:47:56.965","19/02/2026, 09:48:07.422","19/02/2026, 09:41:47.910","19/02/2026, 09:48:06.047",62088,[],"[""cae48e15-184a-c6c2-e84a-ec9d0bfcbaeb""]",[],"[{""message"":""example-client MDR conducted an analysis and determined that the incident was a false positive. No further action is required"",""createdTimeUtc"":""2026-02-19T09:47:56.2963045Z"",""lastModifiedTimeUtc"":""2026-02-19T09:47:56.2963045Z"",""author"":{""objectId"":""6fd1fcf8-dfb0-4b73-b061-4274dfe76d2f"",""email"":null,""name"":""Comment created from external application - Cybersecurity_Sentinel"",""userPrincipalName"":null}}]",[],[],https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/1a95a34b-467f-478d-a2e0-e722bb6a95d9,"{""alertsCount"":1,""bookmarksCount"":0,""commentsCount"":1,""alertProductNames"":[""Microsoft Data Loss Prevention""],""tactics"":[""Exfiltration""],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/324760/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",External application - Cybersecurity_Sentinel,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"19/02/2026, 10:29:32.871",48119a1f-1092-422f-8b12-1ded9d9eda05,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for email with subject (RE: AZITO - CPS1719 : Training session),Duplicate,Informational,Closed,FalsePositive,,IncorrectAlertLogic,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,324765,"19/02/2026, 10:08:00.000","19/02/2026, 10:09:00.000","19/02/2026, 10:29:22.333","19/02/2026, 10:29:32.871","19/02/2026, 10:13:33.806","19/02/2026, 10:29:31.484",62093,[],"[""ccb38dad-0c94-c788-1aa9-89668c494567""]",[],"[{""message"":""example-client MDR conducted an analysis and determined that the incident was a false positive. No further action is required"",""createdTimeUtc"":""2026-02-19T10:29:21.2894673Z"",""lastModifiedTimeUtc"":""2026-02-19T10:29:21.2894673Z"",""author"":{""objectId"":""6fd1fcf8-dfb0-4b73-b061-4274dfe76d2f"",""email"":null,""name"":""Comment created from external application - Cybersecurity_Sentinel"",""userPrincipalName"":null}}]",[],[],https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/48119a1f-1092-422f-8b12-1ded9d9eda05,"{""alertsCount"":1,""bookmarksCount"":0,""commentsCount"":1,""alertProductNames"":[""Microsoft Data Loss Prevention""],""tactics"":[""Exfiltration""],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/324765/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",External application - Cybersecurity_Sentinel,Azure,SecurityIncident
